name,latitude,longitude,zone_type
APSRTC Zonal Workshop,17.403285482211103,78.5887595003908,commercial_zone
Gold Stone Engineering,17.47070742510802,78.59034897830468,commercial_zone
Miyapur Bus Depot,17.513055803657238,78.35997922662611,commercial_zone
DBR mill,17.419791913950245,78.4858897632204,commercial_zone
"Mint Compound, Government of India",17.40966418551586,78.46627918711742,commercial_zone
,17.22241077734318,78.34001875915405,commercial_zone
maruti suzuki service center,17.404775991229656,78.49992382868882,commercial_zone
,17.346846216970672,78.53412508589052,commercial_zone
,17.425071796300948,78.55961857929428,commercial_zone
,17.43869203777404,78.57736927391541,commercial_zone
,17.434940330795726,78.56116983454031,commercial_zone
,17.430992140212215,78.56989371386935,commercial_zone
,17.441630550837203,78.55820322085484,commercial_zone
,17.39502691580852,78.54998333131061,commercial_zone
,17.45401258878437,78.55651470574568,commercial_zone
,17.452749970495496,78.55939133227551,commercial_zone
,17.41488442152693,78.48495369709677,commercial_zone
,17.45643816227457,78.55655565537064,commercial_zone
,17.44837946893279,78.55377850132963,commercial_zone
,17.455344659987887,78.55917081919397,commercial_zone
,17.453083871808083,78.55168363991598,commercial_zone
,17.456120681403316,78.5574841101533,commercial_zone
,17.4511111769574,78.55662379846272,commercial_zone
,17.4230400189238,78.56256385022809,commercial_zone
,17.456025573081515,78.55830241562256,commercial_zone
,17.464235379824594,78.60380051142394,commercial_zone
,17.46829189000509,78.59240409379086,commercial_zone
,17.475568120443516,78.60175852981273,commercial_zone
,17.457000863834818,78.59900643448945,commercial_zone
,17.455134695663595,78.57584180021581,commercial_zone
,17.462979384261875,78.60802692021709,commercial_zone
,17.46301406123509,78.59131224491544,commercial_zone
,17.470402711537208,78.59353817881833,commercial_zone
,17.465624988632634,78.60159476408774,commercial_zone
,17.47309303620722,78.60389594587139,commercial_zone
,17.46901655556999,78.6036639863596,commercial_zone
,17.46463381808647,78.60602953831477,commercial_zone
,17.457520513099894,78.58729980418784,commercial_zone
,17.46433543181625,78.60064196050848,commercial_zone
,17.472592336379588,78.60633778714251,commercial_zone
,17.467976785441664,78.59846384857464,commercial_zone
,17.453591351909058,78.60933878142991,commercial_zone
,17.451934900652294,78.60063378117482,commercial_zone
,17.476440791794744,78.7234771112242,commercial_zone
,17.45313214095972,78.60445826602847,commercial_zone
,17.460880709017818,78.71356235207342,commercial_zone
,17.4484643,78.6167515,commercial_zone
,17.455295210606717,78.6179348794219,commercial_zone
,17.461563125159657,78.61332344148306,commercial_zone
,17.45699527784353,78.6155259873358,commercial_zone
,17.446840653914325,78.66295344659558,commercial_zone
,17.461550393800497,78.61064065754469,commercial_zone
,17.462292406161634,78.61698826562356,commercial_zone
,17.457726284712002,78.61349829461902,commercial_zone
,17.45115791018955,78.6144365465751,commercial_zone
,17.45122799360881,78.67702191730834,commercial_zone
,17.405306364487565,78.50346105202057,commercial_zone
,17.40432291928627,78.4993479445051,commercial_zone
,17.40761902937775,78.5023378617609,commercial_zone
,17.52697065383476,78.25338880797527,commercial_zone
,17.526300192449686,78.27696550343985,commercial_zone
,17.52507591182454,78.26529790373249,commercial_zone
,17.52300425409011,78.27099640760683,commercial_zone
,17.5436600345542,78.34666779394668,commercial_zone
,17.52528256655114,78.34888758923677,commercial_zone
,17.50388772503892,78.45203363254382,commercial_zone
,17.522796151387293,78.44813891448644,commercial_zone
,17.533034200478113,78.45903300887844,commercial_zone
coca cola beaverages,17.454128338125706,78.55662065615161,commercial_zone
,17.405315268359818,78.40244388031165,commercial_zone
Ghmc water works,17.400775260982204,78.39781965703023,commercial_zone
,17.598635191253006,78.4537606475285,commercial_zone
Shawalace Distellery,17.447429674585056,78.53766071642704,commercial_zone
,17.451240511968265,78.42329756981269,commercial_zone
,17.2821403620338,78.79238706520817,commercial_zone
,17.687230323862902,78.20569848315253,commercial_zone
,17.65420708318507,78.38667926255368,commercial_zone
Indian Air Force Oil Storages,17.634848,78.40886505,commercial_zone
Dr. Reddy's Laboratories Limited,17.54874452529611,78.37741237396769,commercial_zone
Indu Techzone Pvt.Ltd,17.265315685740664,78.46393908289114,commercial_zone
Telangana State Trading Corporation Limited,17.259924028369994,78.47389414895632,commercial_zone
Sri Venkateswara Aero Space Pvt. Ltd.,17.26094531514364,78.47476127032417,commercial_zone
Astra Microwave Products Ltd.,17.25847246480883,78.47401491520321,commercial_zone
Grape Growers Mutually Aided Co-Operative Marketing,17.257035906451012,78.4740057063403,commercial_zone
,17.320452264347658,78.66538821588628,commercial_zone
,17.336154269432964,78.68945969891801,commercial_zone
,17.33887808871749,78.68929854197326,commercial_zone
sai,17.524539575387596,78.50417005696825,commercial_zone
,17.55772142046572,78.22247168661517,commercial_zone
,17.557641888975514,78.22243980188418,commercial_zone
,17.48554978290244,78.2860485053352,commercial_zone
,17.488154914074002,78.28606978624254,commercial_zone
,17.49577555,78.2857645,commercial_zone
,17.497763789305235,78.28807376901199,commercial_zone
,17.495779553303223,78.28817612441537,commercial_zone
,17.493635244649038,78.28360162544794,commercial_zone
,17.493092485714428,78.28582117850921,commercial_zone
,17.493416053976407,78.28822013781854,commercial_zone
,17.52543614955808,78.4502390333497,commercial_zone
,17.58335149304334,78.47320846400072,commercial_zone
,17.5250951,78.45053645,commercial_zone
,17.584017008071644,78.47400047651,commercial_zone
,17.6101664,78.49434365,commercial_zone
,17.52504204418015,78.45058601783217,commercial_zone
,17.58460873402447,78.47501965511982,commercial_zone
,17.58411203316396,78.4752019386567,commercial_zone
,17.583645583811382,78.47534855562147,commercial_zone
,17.583332183087702,78.47425328683303,commercial_zone
,17.58262231740074,78.47405931960878,commercial_zone
,17.58298006674591,78.47518845760551,commercial_zone
pioneer-soft,17.416383303180393,78.4317914631616,commercial_zone
Institute of Aeronautical Engineering,17.59982880869566,78.4173059857448,commercial_zone
marri laxman reddy institute of technology and management,17.598879823607838,78.417264728321,commercial_zone
,17.204456319231863,78.53043518505226,commercial_zone
,17.204285021646644,78.53097171751794,commercial_zone
,17.448211450587536,78.37344974406287,commercial_zone
Pragati Enclave,17.507125263419823,78.38559378152073,commercial_zone
Mariner Building,17.434768185014665,78.38450651899308,commercial_zone
,17.457857174575715,78.37447229675179,commercial_zone
Huda Maithrivanam,17.437257391910794,78.44414185105369,commercial_zone
Chenoy Trade Centre (CTC),17.440616111682317,78.48959336211166,commercial_zone
,17.40732514646726,78.47231360786549,commercial_zone
,17.60447186908192,78.48581378658959,commercial_zone
Aditya Trade Centre,17.4365259,78.44642325,commercial_zone
Tata Communications,17.44154567750087,78.37791205447212,commercial_zone
Swarna Jayanthi Complex,17.43800457964725,78.44409090300023,commercial_zone
iLabs Centre,17.432461200572767,78.38722541892619,commercial_zone
Auriga Auditorium,17.43598135,78.38262430000002,commercial_zone
Auriga Block,17.435575148857904,78.38318785833455,commercial_zone
Vega Block,17.435128962329152,78.3858135937377,commercial_zone
,17.433036106306933,78.38786158938181,commercial_zone
SoftSol,17.43957354274282,78.37810933373217,commercial_zone
JVP,17.439516786348193,78.3786902887784,commercial_zone
,17.440083707126142,78.37842923874884,commercial_zone
Cyber Towers,17.450482133263858,78.38111594308542,commercial_zone
,17.43787315080715,78.38041489777271,commercial_zone
,17.43755257987995,78.38081442355393,commercial_zone
Building 9,17.44114481109362,78.38089132747929,commercial_zone
NCC House,17.436357232356368,78.38785369705369,commercial_zone
Lifestyle Building,17.436172315326044,78.45707994639206,commercial_zone
White House Building,17.4358712821943,78.45646813591857,commercial_zone
Building 5A,17.44158865376769,78.37963163227805,commercial_zone
Building 5B,17.441929991203835,78.37890417903,commercial_zone
